card_name,set_name,rarity,subject_name,market_price,predicted_price,predicted_log_price,log_price,card_scarcity,subject_demand,card_chase_appeal,pull_probability,alternative_printings_of_subject,set_age_days
Cynthia's Spiritomb,Ascended Heroes,Illustration Rare,Spiritomb,11.9,5.74,1.74807,2.4765384001174837,0.7334338101770548,50.9393,0.013778287557986196,0.0034129692832764505,1,166
Flamigo,Paldea Evolved,Illustration Rare,Flamigo,11.89,12.4,2.51795,2.4756977107026903,0.8374305703689058,42.4344,0.0,0.0021141649048625794,1,1132
Squawkabilly ex,Paldea Evolved,Special Illustration Rare,Squawkabilly Green Plumage,11.78,28.77,3.35921,2.4664031782234406,0.8351229265370621,31.1137,0.0,0.002136752136752137,3,1132
Applin,Twilight Masquerade,Illustration Rare,Applin,11.68,11.38,2.43197,2.457877977400081,0.7172844520170993,50.6874,0.009861226646331035,0.003676470588235294,1,782
Iron Jugulis,Paradox Rift,Illustration Rare,Iron Jugulis,11.64,12.4,2.51787,2.454447442303292,0.8227111346745459,27.3322,0.0,0.0022624434389140274,1,985
Pawmot,Scarlet and Violet Base Set,Illustration Rare,Pawmo,11.61,12.56,2.5308,2.4518667957098,0.7477721687732242,34.1744,0.0,0.003194888178913738,1,1202
Braviary,Black Bolt,Illustration Rare,Braviary,11.59,16.7,2.81566,2.4501426573516603,0.9641979261283569,41.3798,0.0,0.0011792452830188679,1,362
Scorbunny,Ascended Heroes,Illustration Rare,Scorbunny,11.59,8.09,2.09088,2.4501426573516603,0.7334338101770548,56.5706,0.0963820038629871,0.0034129692832764505,1,166
Dudunsparce,Paldea Evolved,Illustration Rare,Dudunsparce Two Segment,11.58,12.4,2.51795,2.449279472144849,0.8374305703689058,42.5193,0.0,0.0021141649048625794,1,1132
Kingambit,Scarlet and Violet Base Set,Illustration Rare,Kingambit,11.58,12.56,2.5308,2.449279472144849,0.7477721687732242,43.3463,0.0,0.003194888178913738,1,1202
Spidops ex,Scarlet and Violet Base Set,Special Illustration Rare,Spidops,11.57,28.82,3.3611,2.448415541205585,0.7512135599922163,35.298,0.0,0.0031446540880503146,3,1202
Blitzle,White Flare,Illustration Rare,Blitzle,11.57,17.54,2.86442,2.448415541205585,0.9641979261283569,35.8111,0.0,0.0011792452830188679,1,362
Excadrill,Temporal Forces,Illustration Rare,Excadrill,11.53,14.69,2.68695,2.4449523342809676,0.7274224300042551,54.5943,0.06683993740337094,0.0035087719298245615,1,845
Walking Wake ex,Temporal Forces,Hyper Rare,Walking Wake,11.47,11.77,2.46559,2.4397349311412793,0.9611031387195081,40.002,0.0,0.0011961722488038277,4,845
Pachirisu,Paldean Fates,Shiny Rare,Pachirisu,11.39,25.29,3.23028,2.432735777459091,0.836970999317044,54.7632,0.07973320527893885,0.00211864406779661,1,901
Ceruledge,Paldean Fates,Shiny Rare,Ceruledge,11.32,41.37,3.72262,2.4265710727750367,0.836970999317044,62.501,0.2092594892492473,0.00211864406779661,1,901
Quaxwell,Paldea Evolved,Illustration Rare,Quaxwell,11.27,12.4,2.51795,2.422144328051685,0.8374305703689058,29.2496,0.0,0.0021141649048625794,1,1132
Durant,White Flare,Illustration Rare,Durant,11.27,36.64,3.60113,2.422144328051685,0.9641979261283569,60.1252,0.19525393683269676,0.0011792452830188679,1,362
Alolan Exeggutor ex,Surging Sparks,Hyper Rare,Exeggutor,11.24,11.93,2.47868,2.419478844465545,1.0,49.5476,0.0,0.0008873114463176575,4,614
Dachsbun,Paldean Fates,Shiny Rare,Dachsbun,11.22,18.68,2.9272,2.4176979000945504,0.836970999317044,48.0464,0.0,0.00211864406779661,1,901
Bramblin,Paldea Evolved,Illustration Rare,Bramblin,11.17,12.4,2.51795,2.413231613081109,0.8374305703689058,33.3386,0.0,0.0021141649048625794,1,1132
Gyarados ex,Scarlet and Violet Base Set,Ultra Rare,Gyarados,11.08,5.61,1.72408,2.405141681319138,0.7449792397124173,60.9528,0.16319217233444333,0.003236245954692557,2,1202
Team Rocket's Dugtrio,Ascended Heroes,Illustration Rare,Dugtrio,11.06,5.42,1.69089,2.403334996094189,0.7334338101770548,40.3968,0.0,0.0034129692832764505,1,166
Teal Mask Ogerpon ex,Twilight Masquerade,Hyper Rare,Ogerpon,11.03,17.05,2.83616,2.400618833265411,0.9719944375368859,55.8239,0.11321596809542143,0.0011376564277588168,13,782
Aegislash,Paradox Rift,Illustration Rare,Aegislash Shield,11.01,27.36,3.30904,2.3988039507345884,0.8227111346745459,62.6311,0.20783493226375319,0.0022624434389140274,3,985
Skarmory,Surging Sparks,Illustration Rare,Skarmory,10.98,16.89,2.82683,2.3960754360813845,0.7385606273598313,56.7853,0.10022710849649326,0.0033333333333333335,1,614
Venipede,Black Bolt,Illustration Rare,Venipede,10.9,16.7,2.81566,2.388762789235098,0.9641979261283569,48.5831,0.0,0.0011792452830188679,1,362
Snorunt,Paradox Rift,Illustration Rare,Snorunt,10.9,12.52,2.52741,2.388762789235098,0.8227111346745459,50.1427,0.002348017578361118,0.0022624434389140274,1,985
Houndour,Obsidian Flames,Illustration Rare,Houndour,10.86,9.73,2.27497,2.3850863145057892,0.5993285434772113,43.1608,0.0,0.006329113924050633,1,1069
Mega Froslass ex,Ascended Heroes,MEGA_ATTACK_RARE,Froslass,10.83,12.83,2.55166,2.382320061012899,0.6526756847233119,61.2803,0.14724755052768748,0.0049504950495049506,3,166
Scyther,Paldean Fates,Shiny Rare,Scyther,10.82,38.82,3.65902,2.3813962734183356,0.836970999317044,61.5013,0.19252509108890237,0.00211864406779661,1,901
Spheal,Surging Sparks,Illustration Rare,Spheal,10.81,26.7,3.28469,2.3804716316511167,0.7385606273598313,64.1434,0.20891516754002076,0.0033333333333333335,1,614
Xerneas,Chaos Rising,illustration rare,Xerneas,10.78,4.73,1.55375,2.377692565480851,0.5064186123525862,51.5379,0.015576423678740852,0.009708737864077669,1,54
Froakie,Chaos Rising,illustration rare,Froakie,10.77,4.37,1.47523,2.3767644911682972,0.5064186123525862,48.0882,0.0,0.009708737864077669,1,54
Terapagos ex,Prismatic Evolutions,Hyper Rare,Terapagos,10.76,12.45,2.52194,2.3758355547336385,0.9771212547196624,42.2901,0.0,0.0011111111111111111,3,544
Sandygast,Paldea Evolved,Illustration Rare,Sandygast,10.75,12.4,2.51795,2.3749057545736716,0.8374305703689058,38.0117,0.0,0.0021141649048625794,1,1132
Teal Mask Ogerpon ex,Prismatic Evolutions,Hyper Rare,Ogerpon,10.72,17.35,2.8535,2.372111155642656,0.9771212547196624,55.8239,0.11381312950723688,0.0011111111111111111,9,544
Vullaby,White Flare,Illustration Rare,Vullaby,10.67,17.54,2.86442,2.367436065313662,0.9641979261283569,29.5884,0.0,0.0011792452830188679,1,362
Cleffa,Paldean Fates,Shiny Rare,Cleffa,10.64,18.68,2.9272,2.3646204839134985,0.836970999317044,44.3662,0.0,0.00211864406779661,1,901
Feebas,Surging Sparks,Illustration Rare,Feebas,10.58,11.07,2.40462,2.3589654264301534,0.7385606273598313,45.2842,0.0,0.0033333333333333335,1,614
Throh,Black Bolt,Illustration Rare,Throh,10.54,16.7,2.81566,2.355177543113216,0.9641979261283569,34.7538,0.0,0.0011792452830188679,1,362
Cottonee,White Flare,Illustration Rare,Cottonee,10.51,17.54,2.86442,2.3523271848888596,0.9641979261283569,35.298,0.0,0.0011792452830188679,1,362
Zapdos ex,Scarlet and Violet 151,Ultra Rare,Zapdos,10.5,2.4,0.87621,2.3513752571634776,0.6972258404131082,50.7173,0.010002401906566472,0.004032258064516129,3,1027
Luxray,Paldean Fates,Shiny Rare,Luxray,10.46,59.42,4.08468,2.347558458636777,0.836970999317044,68.1912,0.30451013685552414,0.00211864406779661,1,901
Scizor,Paldean Fates,Shiny Rare,Scizor,10.3,55.3,4.01268,2.33214389523559,0.836970999317044,67.0596,0.2855678091989809,0.00211864406779661,1,901
Team Rocket's Murkrow,Destined Rivals,Illustration Rare,Murkrow,10.29,13.83,2.62649,2.331172549845958,0.7220223979590381,54.9158,0.07098635407774075,0.0035971223021582736,1,411
Bloodmoon Ursaluna ex,Twilight Masquerade,Hyper Rare,Ursaluna,10.25,12.1,2.49285,2.327277705584417,0.9719944375368859,44.7612,0.0,0.0011376564277588168,4,782
Pidgeotto,Obsidian Flames,Illustration Rare,Pidgeotto,10.1,9.73,2.27497,2.312535423847214,0.5993285434772113,38.251,0.0,0.006329113924050633,1,1069
Dreepy,Ascended Heroes,Illustration Rare,Dreepy,10.09,5.57,1.71677,2.3115448343655176,0.7334338101770548,50.4251,0.006235654254125327,0.0034129692832764505,1,166
Iono's Wattrel,Ascended Heroes,Illustration Rare,Wattrel,10.07,5.42,1.69089,2.309560706730471,0.7334338101770548,29.5884,0.0,0.0034129692832764505,1,166
Phanpy,Surging Sparks,Illustration Rare,Phanpy,10.03,14.41,2.66761,2.305580601973844,0.7385606273598313,54.2265,0.06243052983072657,0.0033333333333333335,1,614
Mienshao,Paradox Rift,Illustration Rare,Mienshao,10.01,12.4,2.51787,2.303584593327129,0.8227111346745459,48.4621,0.0,0.0022624434389140274,1,985
Beartic,Black Bolt,Illustration Rare,Beartic,10.0,16.7,2.81566,2.302585092994046,0.9641979261283569,34.3717,0.0,0.0011792452830188679,1,362
Wigglytuff ex,Scarlet and Violet 151,Ultra Rare,Wigglytuff,9.98,2.35,0.85494,2.300583090323373,0.6972258404131082,47.0663,0.0,0.004032258064516129,2,1027
Mudsdale,Temporal Forces,Illustration Rare,Mudsdale,9.97,13.22,2.5814,2.299580583973747,0.7274224300042551,52.8675,0.04171767636074403,0.0035087719298245615,1,845
Tinkaton ex,Paldea Evolved,Ultra Rare,Tinkaton,9.95,7.1,1.95983,2.2975725511705014,0.7960883786979334,65.8399,0.2521992061947479,0.0025575447570332483,2,1132
Meowscarada ex,Paldea Evolved,Hyper Rare,Meowscarada,9.89,14.76,2.69208,2.2915241456346207,0.8546349804879154,59.7146,0.166048739628958,0.001953125,4,1132
Basculin,White Flare,Illustration Rare,Basculin Red Striped,9.85,17.54,2.86442,2.2874714551839976,0.9641979261283569,29.9515,0.0,0.0011792452830188679,1,362
Mandibuzz,White Flare,Illustration Rare,Mandibuzz,9.85,17.54,2.86442,2.2874714551839976,0.9641979261283569,35.4724,0.0,0.0011792452830188679,1,362
Rapidash,Destined Rivals,Illustration Rare,Rapidash,9.83,10.79,2.37894,2.285438934159075,0.7220223979590381,50.8648,0.012488099395099558,0.0035971223021582736,1,411
Alolan Dugtrio,Surging Sparks,Illustration Rare,Dugtrio,9.81,11.07,2.40462,2.2834022735772717,0.7385606273598313,40.3968,0.0,0.0033333333333333335,1,614
Gardevoir ex,Paldean Fates,Shiny Ultra Rare,Gardevoir,9.78,15.39,2.73367,2.280339484046726,0.5951658490851457,70.8255,0.2478925278024541,0.0064516129032258064,3,901
Pawniard,Black Bolt,Illustration Rare,Pawniard,9.77,16.7,2.81566,2.2793164660546914,0.9641979261283569,37.0514,0.0,0.0011792452830188679,1,362
Tinkaton,Paldean Fates,Shiny Rare,Tinkaton,9.76,51.17,3.93507,2.278292400425001,0.836970999317044,65.8399,0.2651507386416409,0.00211864406779661,1,901
Team Rocket's Weezing,Destined Rivals,Illustration Rare,Weezing,9.64,10.24,2.32609,2.265921108622454,0.7220223979590381,46.5559,0.0,0.0035971223021582736,1,411
Castform Sunny Form,Surging Sparks,Illustration Rare,Castform,9.64,11.07,2.40462,2.265921108622454,0.7385606273598313,48.4172,0.0,0.0033333333333333335,1,614
Furret,Journey Together,Illustration Rare,Furret,9.59,14.74,2.69074,2.2607208888953467,0.5552948551496244,59.8755,0.10967628684060234,0.007751937984496124,1,474
Cryogonal,Black Bolt,Illustration Rare,Cryogonal,9.49,16.7,2.81566,2.2502386126218363,0.9641979261283569,44.8017,0.0,0.0011792452830188679,1,362
Klink,Black Bolt,Illustration Rare,Klink,9.41,16.2,2.78496,2.2417729535972883,0.9641979261283569,37.7845,0.0,0.0011792452830188679,2,362
Mew ex,Scarlet and Violet 151,Double Rare,Mew,9.41,3.15,1.14854,2.2417729535972883,0.4771212547196624,80.674,0.29270434734541856,0.011111111111111112,3,1027
Iron Moth,Paradox Rift,Illustration Rare,Iron Moth,9.34,12.4,2.51787,2.234306252240751,0.8227111346745459,27.7499,0.0,0.0022624434389140274,1,985
Skwovet,Scarlet and Violet Base Set,Illustration Rare,Skwovet,9.33,12.56,2.5308,2.2332350148592526,0.7477721687732242,34.9389,0.0,0.003194888178913738,1,1202
Lileep,Stellar Crown,Illustration Rare,Lileep,9.33,10.12,2.31432,2.2332350148592526,0.6113582355737917,35.619,0.0,0.005988023952095809,1,670
Starmie,Paldean Fates,Shiny Rare,Starmie,9.33,24.99,3.2185,2.2332350148592526,0.836970999317044,54.5781,0.07663473863946717,0.00211864406779661,1,901
Sandy Shocks ex,Paradox Rift,Special Illustration Rare,Sandy Shocks,9.32,37.92,3.63541,2.2321626286975,0.9262399968184283,30.23,0.0,0.0014044943820224719,3,985
Cutiefly,Temporal Forces,Illustration Rare,Cutiefly,9.32,11.09,2.40613,2.2321626286975,0.7274224300042551,46.8172,0.0,0.0035087719298245615,1,845
Shelmet,White Flare,Illustration Rare,Shelmet,9.2,17.54,2.86442,2.2192034840549946,0.9641979261283569,33.9726,0.0,0.0011792452830188679,1,362
Exeggcute,Surging Sparks,Illustration Rare,Exeggcute,9.15,11.07,2.40462,2.21375387928743,0.7385606273598313,34.046,0.0,0.0033333333333333335,1,614
Rufflet,Black Bolt,Illustration Rare,Rufflet,9.11,16.7,2.81566,2.209372711271867,0.9641979261283569,32.1711,0.0,0.0011792452830188679,1,362
Whirlipede,Black Bolt,Illustration Rare,Whirlipede,9.06,16.7,2.81566,2.203869120054888,0.9641979261283569,35.1202,0.0,0.0011792452830188679,1,362
Mienshao,White Flare,Illustration Rare,Mienshao,9.01,17.54,2.86442,2.1983350716202463,0.9641979261283569,48.4621,0.0,0.0011792452830188679,1,362
Beheeyem,Black Bolt,Illustration Rare,Beheeyem,8.95,16.7,2.81566,2.191653532286764,0.9641979261283569,45.3925,0.0,0.0011792452830188679,1,362
Eiscue ex,Obsidian Flames,Special Illustration Rare,Eiscue Ice,8.88,23.99,3.17763,2.1838015570040787,0.6416506143517748,49.4969,0.0,0.005208333333333333,3,1069
Iron Leaves ex,Temporal Forces,Hyper Rare,Iron Leaves,8.87,11.77,2.46559,2.182674796321488,0.9611031387195081,27.2031,0.0,0.0011961722488038277,4,845
Heatmor,White Flare,Illustration Rare,Heatmor,8.87,17.54,2.86442,2.182674796321488,0.9641979261283569,40.4963,0.0,0.0011792452830188679,1,362
Joltik,Stellar Crown,Illustration Rare,Joltik,8.8,22.38,3.10826,2.174751721484161,0.6113582355737917,64.3057,0.17491815021295984,0.005988023952095809,1,670
Charjabug,Temporal Forces,Illustration Rare,Charjabug,8.77,12.54,2.5288,2.1713368063840917,0.7274224300042551,52.0069,0.02919728149551082,0.0035087719298245615,1,845
Iron Crown ex,Temporal Forces,Hyper Rare,Iron Crown,8.76,11.77,2.46559,2.1701959049483,0.9611031387195081,29.4451,0.0,0.0011961722488038277,4,845
Mega Diancie ex,Ascended Heroes,MEGA_ATTACK_RARE,Diancie,8.75,8.58,2.14903,2.169053700369523,0.6526756847233119,53.8172,0.049827872474516526,0.0049504950495049506,2,166
Ampharos,Chaos Rising,illustration rare,Ampharos,8.72,11.45,2.43773,2.1656192379208883,0.5064186123525862,68.8516,0.19093602225252035,0.009708737864077669,1,54
Slurpuff,Ascended Heroes,Illustration Rare,Slurpuff,8.72,5.42,1.69089,2.1656192379208883,0.7334338101770548,47.5658,0.0,0.0034129692832764505,1,166
Mightyena,Ascended Heroes,Illustration Rare,Mightyena,8.72,6.77,1.91187,2.1656192379208883,0.7334338101770548,53.63,0.05324729461885422,0.0034129692832764505,1,166
Drilbur,Black Bolt,Illustration Rare,Drilbur,8.67,16.7,2.81566,2.1598687907924505,0.9641979261283569,38.0117,0.0,0.0011792452830188679,1,362
Bronzor,Temporal Forces,Illustration Rare,Bronzor,8.63,11.09,2.40613,2.155244505095337,0.7274224300042551,32.4171,0.0,0.0035087719298245615,1,845
Raboot,Stellar Crown,Illustration Rare,Raboot,8.59,10.12,2.31432,2.150598735996164,0.6113582355737917,45.8929,0.0,0.005988023952095809,1,670
Arbok ex,Scarlet and Violet 151,Ultra Rare,Arbok,8.54,2.35,0.85494,2.1447610078004784,0.6972258404131082,45.3006,0.0,0.004032258064516129,2,1027
Froslass,Twilight Masquerade,Illustration Rare,Froslass,8.53,21.55,3.07042,2.1435893615035875,0.7172844520170993,61.2803,0.16182367608176967,0.003676470588235294,1,782
Clauncher,Scarlet and Violet Base Set,Illustration Rare,Clauncher,8.51,12.56,2.5308,2.1412419425852827,0.7477721687732242,34.1744,0.0,0.003194888178913738,1,1202
Sableye,Paldean Fates,Shiny Rare,Sableye,8.5,64.56,4.16762,2.1400661634962708,0.836970999317044,69.4946,0.326328296865721,0.00211864406779661,1,901
Grafaiai,Paldea Evolved,Illustration Rare,Grafaiai,8.48,12.4,2.51795,2.1377104498038118,0.8374305703689058,47.0102,0.0,0.0021141649048625794,1,1132
Iron Boulder ex,Temporal Forces,Hyper Rare,Iron Boulder,8.43,11.77,2.46559,2.131796772013764,0.9611031387195081,26.4707,0.0,0.0011961722488038277,4,845
Sunflora,Twilight Masquerade,Illustration Rare,Sunflora,8.43,10.92,2.39054,2.131796772013764,0.7172844520170993,41.2528,0.0,0.003676470588235294,1,782
Kecleon,Surging Sparks,Illustration Rare,Kecleon,8.43,11.07,2.40462,2.131796772013764,0.7385606273598313,44.6787,0.0,0.0033333333333333335,1,614
Steelix,Mega Evolution,Illustration Rare,Steelix,8.34,10.54,2.35499,2.1210632163706555,0.6526756847233119,54.5082,0.05884785043739273,0.0049504950495049506,1,292
Crustle,Black Bolt,Illustration Rare,Crustle,8.29,16.7,2.81566,2.1150499691472033,0.9641979261283569,47.3384,0.0,0.0011792452830188679,1,362
Maractus,Black Bolt,Illustration Rare,Maractus,8.25,27.09,3.29914,2.1102132003465894,0.9641979261283569,56.5654,0.1266069012840622,0.0011792452830188679,1,362
Espathra,Paradox Rift,Illustration Rare,Espathra,8.25,12.4,2.51787,2.1102132003465894,0.8227111346745459,36.2966,0.0,0.0022624434389140274,1,985
Charizard ex,Scarlet and Violet 151,Double Rare,Charizard,8.24,4.45,1.49347,2.1090003439213802,0.4771212547196624,87.9598,0.3622285480981488,0.011111111111111112,3,1027
Ferroseed,White Flare,Illustration Rare,Ferroseed,8.17,17.54,2.86442,2.1004689088719113,0.9641979261283569,35.9759,0.0,0.0011792452830188679,1,362
Frogadier,Chaos Rising,illustration rare,Frogadier,8.16,4.37,1.47523,2.0992441689760155,0.5064186123525862,34.6652,0.0,0.009708737864077669,1,54
Golem ex,Scarlet and Violet 151,Ultra Rare,Golem,8.16,2.35,0.85494,2.0992441689760155,0.6972258404131082,49.4989,0.0,0.004032258064516129,2,1027
Mabosstiff,Scarlet and Violet Base Set,Illustration Rare,Mabosstiff,8.1,12.56,2.5308,2.0918640616783932,0.7477721687732242,36.7541,0.0,0.003194888178913738,1,1202
Miraidon ex,Scarlet and Violet Base Set,Hyper Rare,Miraidon,8.06,6.92,1.93509,2.086913556518537,0.755272505103306,42.6149,0.0,0.0030864197530864196,4,1202
Cyclizar,Paradox Rift,Illustration Rare,Cyclizar,8.04,12.4,2.51787,2.0844290831908747,0.8227111346745459,35.1202,0.0,0.0022624434389140274,1,985
Clobbopus,Surging Sparks,Illustration Rare,Clobbopus,8.02,11.07,2.40462,2.081938421878423,0.7385606273598313,44.1692,0.0,0.0033333333333333335,1,614
Lillie's Clefairy ex,Journey Together,Ultra Rare,Clefairy,7.95,3.28,1.18932,2.0731719286662407,0.6126546408629314,57.4096,0.09079051653875951,0.005952380952380952,3,474
Tinkatink,Paldean Fates,Shiny Rare,Tinkatink,7.93,18.68,2.9272,2.0706530356467567,0.836970999317044,39.7777,0.0,0.00211864406779661,1,901
Vileplume,Paldean Fates,Shiny Rare,Vileplume,7.92,21.74,3.07928,2.0693912058263346,0.836970999317044,52.3901,0.040008887709353284,0.00211864406779661,1,901
Appletun,Surging Sparks,Illustration Rare,Appletun,7.9,19.69,2.98023,2.066862759472976,0.7385606273598313,59.2505,0.1366411016678424,0.0033333333333333335,1,614
Beautifly,Ascended Heroes,Illustration Rare,Beautifly,7.86,5.42,1.69089,2.061786606441115,0.7334338101770548,35.5091,0.0,0.0034129692832764505,1,166
Umbreon ex,Prismatic Evolutions,Double Rare,Umbreon,7.78,2.52,0.92328,2.0515563381903004,0.5126529326323852,74.8369,0.25465419244994575,0.009433962264150943,2,544
Luxio,Paldean Fates,Shiny Rare,Luxio,7.76,18.68,2.9272,2.048982334195127,0.836970999317044,47.6551,0.0,0.00211864406779661,1,901
Meditite,Stellar Crown,Illustration Rare,Meditite,7.75,10.12,2.31432,2.0476928433652555,0.6113582355737917,29.915,0.0,0.005988023952095809,1,670
Hitmontop,Ascended Heroes,Illustration Rare,Hitmontop,7.75,5.42,1.69089,2.0476928433652555,0.7334338101770548,44.3637,0.0,0.0034129692832764505,1,166
Pidgey,Paldean Fates,Shiny Rare,Pidgey,7.74,18.68,2.9272,2.046401687601636,0.836970999317044,45.2695,0.0,0.00211864406779661,1,901
Kirlia,Paldean Fates,Shiny Rare,Kirlia,7.71,18.68,2.9272,2.0425181875752383,0.836970999317044,41.5818,0.0,0.00211864406779661,1,901
Slowking ex,Paldea Evolved,Ultra Rare,Slowking,7.67,2.56,0.94176,2.0373166153791646,0.7960883786979334,48.8717,0.0,0.0025575447570332483,2,1132
Budew,Ascended Heroes,Illustration Rare,Budew,7.63,5.42,1.69089,2.0320878452963655,0.7334338101770548,47.3073,0.0,0.0034129692832764505,1,166
Kadabra,Paldean Fates,Shiny Rare,Kadabra,7.61,18.68,2.9272,2.0294631718735947,0.836970999317044,45.8881,0.0,0.00211864406779661,1,901
