calculation_run_id,research_method_version,scope_kind,sealed_product_key,pack_count,metric_key,estimate,session_count,successes,monte_carlo_standard_error,ci_lower,ci_upper,ci_method,stage,seed,built_at
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,3,session_return_ratio_p10,0.09408099688473522,50000,,,,,,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,3,session_return_ratio_p25,0.10218068535825543,50000,,,,,,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,3,session_return_ratio_p50,0.12149532710280371,50000,,,,,,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,3,session_return_ratio_p75,0.3502076843198338,50000,,,,,,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,3,session_return_ratio_p90,0.8047975077881617,50000,,,,,,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,3,session_return_ratio_p95,1.3092523364485973,50000,,,,,,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,3,session_return_ratio_p99,2.3325150571131905,50000,,,,,,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,3,session_std_dev_per_pack,12.116385489427365,50000,,,,,,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,3,within_tau_0.10,0.05038,50000,2519,0.0009781805109487717,0.04849710520898587,0.052331977352056275,wilson_95,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,3,within_tau_0.20,0.10168,50000,5084,0.0013516003669724274,0.09906143722730375,0.10435976326581113,wilson_95,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,3,within_tau_0.25,0.12188,50000,6094,0.00146304658572446,0.11904149281449553,0.1247766040183439,wilson_95,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,4,realization_ge_0.50,0.43828,50000,21914,0.0022189666135388336,0.4339358113613116,0.4426336717036488,wilson_95,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,4,realization_ge_0.70,0.3743,50000,18715,0.00216425280408736,0.3700679510836905,0.37855136228742947,wilson_95,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,4,realization_ge_0.75,0.34968,50000,17484,0.002132622318180132,0.34551182974374944,0.3538712664053894,wilson_95,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,4,realization_ge_0.80,0.32682,50000,16341,0.0020976591124393876,0.3227221043415779,0.33094450416765486,wilson_95,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,4,realization_ge_0.90,0.29162,50000,14581,0.002032622815969554,0.28765226178565456,0.295619755082078,wilson_95,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,4,realization_ge_1.00,0.25806,50000,12903,0.0019568599152724243,0.25424331395427074,0.26191385929162253,wilson_95,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,4,session_cost,64.2,50000,,,,,,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,4,session_mean_per_pack,5.761641,50000,,,,,,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,4,session_p10_per_pack,1.5525000000000002,50000,,,,,,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,4,session_p25_per_pack,1.6949999999999998,50000,,,,,,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,4,session_p50_per_pack,2.3525,50000,,,,,,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,4,session_p75_per_pack,5.9775,50000,,,,,,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,4,session_p90_per_pack,12.242749999999997,50000,,,,,,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,4,session_p95_per_pack,18.01024999999998,50000,,,,,,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,4,session_p99_per_pack,35.29775000000005,50000,,,,,,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,4,session_recovers_cost,0.07324,50000,3662,0.0011651257648854908,0.07098903294213303,0.07555653725881521,wilson_95,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,4,session_return_ratio_mean,0.35898074766355137,50000,,,,,,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,4,session_return_ratio_p10,0.09672897196261683,50000,,,,,,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,4,session_return_ratio_p25,0.10560747663551401,50000,,,,,,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,4,session_return_ratio_p50,0.14657320872274143,50000,,,,,,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
14323aa8-03e8-408d-a34d-351aa4a60da0,ev_representativeness_v1,pack_grid,00000000-0000-0000-0000-000000000000,4,session_return_ratio_p75,0.37242990654205604,50000,,,,,,coarse,555768341014460814,2026-08-23T16:55:40.238479+00:00
