benchmark_row_id,canonical_card_id,card_variant_id,target_card_name,target_set_name,target_card_number,target_treatment,listing_item_id,listing_title,category_id,condition,condition_id,localized_aspects_json,buying_options_json,seller_id,image_url,item_url,price_json,shipping_json,gold_label,reviewer_notes,review_status
D2-0937,d09b2fb5-41b6-4d1e-88cf-629402434501,efae0727-f8c2-48c5-a33e-c308be0d288d,Roaring Moon ex,Prismatic Evolutions,162,special_illustration_rare,v1|127432158908|0,Pokémon TCG NM Roaring Moon Sir Prismatic Evolutions Card #162/131,,Ungraded,4000,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",nel3322,https://i.ebayimg.com/images/g/7gwAAeSwMr9o7vsT/s-l225.jpg,https://www.ebay.com/itm/127432158908?_skw=Roaring+Moon+ex+162+Prismatic+Evolutions+Pokemon+card&hash=item1dab8c6ebc:g:7gwAAeSwMr9o7vsT,"{""value"": ""250.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0938,d09b2fb5-41b6-4d1e-88cf-629402434501,efae0727-f8c2-48c5-a33e-c308be0d288d,Roaring Moon ex,Prismatic Evolutions,162,special_illustration_rare,v1|156750664346|458589518327,Pokemon Prismatic Evolutions: Choose Your Card! Reverse Holo/Holo EX Full Art NM,,Ungraded,4000,[],"[""FIXED_PRICE""]",overstackedcards,https://i.ebayimg.com/images/g/CdIAAOSwXW5oSU-t/s-l225.jpg,https://www.ebay.com/itm/156750664346?_skw=Roaring+Moon+ex+162+Prismatic+Evolutions+Pokemon+card&hash=item247f11529a:g:CdIAAOSwXW5oSU-t,"{""value"": ""237.49"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-18T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0939,d09b2fb5-41b6-4d1e-88cf-629402434501,efae0727-f8c2-48c5-a33e-c308be0d288d,Roaring Moon ex,Prismatic Evolutions,162,special_illustration_rare,v1|168485741452|0,NM Roaring Moon (162/131) Prismatic Evolutions Special Illustration Pokemon Card,,Ungraded,4000,[],"[""FIXED_PRICE""]",imwithstephen,https://i.ebayimg.com/images/g/71AAAeSw7QVqOt3M/s-l225.jpg,https://www.ebay.com/itm/168485741452?_skw=Roaring+Moon+ex+162+Prismatic+Evolutions+Pokemon+card&hash=item273a88638c:g:71AAAeSw7QVqOt3M,"{""value"": ""243.22"", ""currency"": ""USD"", ""convertedFromValue"": ""180.00"", ""convertedFromCurrency"": ""GBP""}",[],,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0940,d09b2fb5-41b6-4d1e-88cf-629402434501,efae0727-f8c2-48c5-a33e-c308be0d288d,Roaring Moon ex,Prismatic Evolutions,162,special_illustration_rare,v1|116575580328|0,2025 POKEMON PRE EN-PRISMATIC EVOLUTIONS #162 ROARING MOON EX PSA 8.5,,Graded,2750,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",suprimx,https://i.ebayimg.com/images/g/B-8AAeSwh0FoC4CV/s-l225.jpg,https://www.ebay.com/itm/116575580328?_skw=Roaring+Moon+ex+162+Prismatic+Evolutions+Pokemon+card&hash=item1b247230a8:g:B-8AAeSwh0FoC4CV,"{""value"": ""300.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0941,d09b2fb5-41b6-4d1e-88cf-629402434501,efae0727-f8c2-48c5-a33e-c308be0d288d,Roaring Moon ex,Prismatic Evolutions,162,special_illustration_rare,v1|226561969000|0,Pokemon Roaring Moon EX SIR 162/131 Prismatic Evolutions Extended Artwork Case,,Ungraded,4000,[],"[""FIXED_PRICE""]",dragarious,https://i.ebayimg.com/images/g/750AAeSwPZppD2W2/s-l225.jpg,https://www.ebay.com/itm/226561969000?_skw=Roaring+Moon+ex+162+Prismatic+Evolutions+Pokemon+card&hash=item34c0254b68:g:750AAeSwPZppD2W2,"{""value"": ""12.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0942,d09b2fb5-41b6-4d1e-88cf-629402434501,efae0727-f8c2-48c5-a33e-c308be0d288d,Roaring Moon ex,Prismatic Evolutions,162,special_illustration_rare,v1|117344589830|0,2025 POKEMON PRE EN ROARING MOON EX SIR #162 PSA 9 MINT,,Graded,2750,[],"[""FIXED_PRICE""]",absolutesportscardsllc,https://i.ebayimg.com/images/g/9ucAAeSw3ZJqGbnV/s-l225.jpg,https://www.ebay.com/itm/117344589830?_skw=Roaring+Moon+ex+162+Prismatic+Evolutions+Pokemon+card&hash=item1b52485806:g:9ucAAeSw3ZJqGbnV,"{""value"": ""179.99"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""8.65"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-18T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0943,d09b2fb5-41b6-4d1e-88cf-629402434501,efae0727-f8c2-48c5-a33e-c308be0d288d,Roaring Moon ex,Prismatic Evolutions,162,special_illustration_rare,v1|127419641542|0,2025 POKEMON PRE EN-PRISMATIC EVOLUTIONS #162 ROARING MOON EX PSA 9,,Graded,2750,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",pokesporttradingcards,https://i.ebayimg.com/images/g/4MYAAeSwZxJo5nCD/s-l225.jpg,https://www.ebay.com/itm/127419641542?_skw=Roaring+Moon+ex+162+Prismatic+Evolutions+Pokemon+card&hash=item1daacd6ec6:g:4MYAAeSwZxJo5nCD,"{""value"": ""325.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0944,d09b2fb5-41b6-4d1e-88cf-629402434501,efae0727-f8c2-48c5-a33e-c308be0d288d,Roaring Moon ex,Prismatic Evolutions,162,special_illustration_rare,v1|127903622328|0,Roaring Moon ex 162: Prismatic Evolutions Holo PSA9,,Graded,2750,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",kra-2526,https://i.ebayimg.com/images/g/rTwAAeSwYQpqIbjc/s-l225.jpg,https://www.ebay.com/itm/127903622328?_skw=Roaring+Moon+ex+162+Prismatic+Evolutions+Pokemon+card&hash=item1dc7a664b8:g:rTwAAeSwYQpqIbjc,"{""value"": ""199.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""5.17"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-21T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0945,d09b2fb5-41b6-4d1e-88cf-629402434501,efae0727-f8c2-48c5-a33e-c308be0d288d,Roaring Moon ex,Prismatic Evolutions,162,special_illustration_rare,v1|127954616120|0,Roaring Moon ex 162/131 Sv: Prismatic Evolutions Holo MINT PSA 9,,Graded,2750,[],"[""FIXED_PRICE""]",mbarker43,https://i.ebayimg.com/images/g/i0EAAeSw3lhqf6vl/s-l225.jpg,https://www.ebay.com/itm/127954616120?_skw=Roaring+Moon+ex+162+Prismatic+Evolutions+Pokemon+card&hash=item1dcab07f38:g:i0EAAeSw3lhqf6vl,"{""value"": ""179.99"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""5.17"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-21T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0946,d12a209b-06a3-4b46-82d3-a374e6bbe7b4,d0d523dc-3f95-4bbc-beb6-75b3d2a15cae,Grafaiai,Paldea Evolved,223,illustration_rare,v1|127974432437|0,Grafaiai - Illustration Rare SV02: Paldea Evolved 223/193 NM,,Ungraded,4000,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",jaybirdscollectibles,https://i.ebayimg.com/images/g/9esAAeSwKzZqVqL9/s-l225.jpg,https://www.ebay.com/itm/127974432437?_skw=Grafaiai+223+Paldea+Evolved+Pokemon+card&hash=item1dcbdedeb5:g:9esAAeSwKzZqVqL9,"{""value"": ""11.44"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-21T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0947,d12a209b-06a3-4b46-82d3-a374e6bbe7b4,d0d523dc-3f95-4bbc-beb6-75b3d2a15cae,Grafaiai,Paldea Evolved,223,illustration_rare,v1|128040842685|0,Grafaiai Holo Illustration Rare SV02: Paldea Evolved 223/193 NM,,Ungraded,4000,[],"[""FIXED_PRICE""]",tradeflexxpkmn,https://i.ebayimg.com/images/g/nVsAAeSwRAVqi28k/s-l225.jpg,https://www.ebay.com/itm/128040842685?_skw=Grafaiai+223+Paldea+Evolved+Pokemon+card&hash=item1dcfd435bd:g:nVsAAeSwRAVqi28k,"{""value"": ""9.99"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0948,d12a209b-06a3-4b46-82d3-a374e6bbe7b4,d0d523dc-3f95-4bbc-beb6-75b3d2a15cae,Grafaiai,Paldea Evolved,223,illustration_rare,v1|128054596147|0,Grafaiai 223/193 Illustration Rare Paldea Evolved Pokemon Holo Near Mint,,Ungraded,4000,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",kingjimmy02,https://i.ebayimg.com/images/g/agEAAeSwFbZqoL0I/s-l225.jpg,https://www.ebay.com/itm/128054596147?_skw=Grafaiai+223+Paldea+Evolved+Pokemon+card&hash=item1dd0a61233:g:agEAAeSwFbZqoL0I,"{""value"": ""8.55"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0949,d12a209b-06a3-4b46-82d3-a374e6bbe7b4,d0d523dc-3f95-4bbc-beb6-75b3d2a15cae,Grafaiai,Paldea Evolved,223,illustration_rare,v1|318858860311|0,POKEMON GRAFAIAI 223/193 HOLO PAL,,Ungraded,4000,[],"[""FIXED_PRICE""]",yugioh-time-wizard-2026,https://i.ebayimg.com/images/g/6WoAAeSwpalqpJia/s-l225.jpg,https://www.ebay.com/itm/318858860311?_skw=Grafaiai+223+Paldea+Evolved+Pokemon+card&hash=item4a3d781717:g:6WoAAeSwpalqpJia,"{""value"": ""7.99"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""1.36"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-21T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0950,d12a209b-06a3-4b46-82d3-a374e6bbe7b4,d0d523dc-3f95-4bbc-beb6-75b3d2a15cae,Grafaiai,Paldea Evolved,223,illustration_rare,v1|327341891608|0,Grafaiai Holofoil [PAL - 223/193]NM,,Ungraded,4000,[],"[""FIXED_PRICE""]",curatedcollectiblesllc,https://i.ebayimg.com/images/g/s5UAAeSwwtVqmvmk/s-l225.jpg,https://www.ebay.com/itm/327341891608?_skw=Grafaiai+223+Paldea+Evolved+Pokemon+card&hash=item4c3718e018:g:s5UAAeSwwtVqmvmk,"{""value"": ""9.90"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-21T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0951,d12a209b-06a3-4b46-82d3-a374e6bbe7b4,d0d523dc-3f95-4bbc-beb6-75b3d2a15cae,Grafaiai,Paldea Evolved,223,illustration_rare,v1|398364400077|0,Grafaiai Holofoil [PAL - 223/193],,Ungraded,4000,[],"[""FIXED_PRICE""]",lowkeychase,https://i.ebayimg.com/images/g/wLcAAeSwwetqoX9P/s-l225.jpg,https://www.ebay.com/itm/398364400077?_skw=Grafaiai+223+Paldea+Evolved+Pokemon+card&hash=item5cc05e59cd:g:wLcAAeSwwetqoX9P,"{""value"": ""8.72"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""1.50"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-21T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0952,d12a209b-06a3-4b46-82d3-a374e6bbe7b4,d0d523dc-3f95-4bbc-beb6-75b3d2a15cae,Grafaiai,Paldea Evolved,223,illustration_rare,v1|156317227742|457935315897,Pokemon Paldea Evolved - Choose Your Card! - Holos/Reverse Holo EX Rare Cards!,,Ungraded,4000,[],"[""FIXED_PRICE""]",overstackedcards,https://i.ebayimg.com/images/g/WdsAAeSwLo5oY5cs/s-l225.jpg,https://www.ebay.com/itm/156317227742?_skw=Grafaiai+223+Paldea+Evolved+Pokemon+card&hash=item24653b9ade:g:WdsAAeSwLo5oY5cs,"{""value"": ""14.24"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-18T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0953,d12a209b-06a3-4b46-82d3-a374e6bbe7b4,d0d523dc-3f95-4bbc-beb6-75b3d2a15cae,Grafaiai,Paldea Evolved,223,illustration_rare,v1|334903449758|545469728795,Pokemon SV2 Paldea Evolved NM YouPICK! 1-278 Reverse Holo RH ex IR FA SIR HR,,Ungraded,4000,[],"[""FIXED_PRICE""]",biggyfish,https://i.ebayimg.com/images/g/peYAAOSwzoNoCGh5/s-l225.jpg,https://www.ebay.com/itm/334903449758?_skw=Grafaiai+223+Paldea+Evolved+Pokemon+card&hash=item4df9cd189e:g:peYAAOSwzoNoCGh5,"{""value"": ""13.99"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.79"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-18T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0954,d12a209b-06a3-4b46-82d3-a374e6bbe7b4,d0d523dc-3f95-4bbc-beb6-75b3d2a15cae,Grafaiai,Paldea Evolved,223,illustration_rare,v1|157645135666|0,2023 POKEMON PAL EN-PALDEA EVOLVED ILLUSTRATION RARE #223 GRAFAIAI PSA 9,,Graded,2750,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",jpscollectablesny,https://i.ebayimg.com/images/g/3NAAAeSw5M9pexXW/s-l225.jpg,https://www.ebay.com/itm/157645135666?_skw=Grafaiai+223+Paldea+Evolved+Pokemon+card&hash=item24b461df32:g:3NAAAeSw5M9pexXW&amdata=enc%3AAQALAAABAACCtXRWQnOEpyOqnQQ8KGbwsVarcKMaOzK37yd3JwMl9MM1MC3TgPpizswLJhq4vV1UpN0IfD228wKC2%2BCxvMHRcQ0qQ4rVq62wsjdXhWOEhnQnjWtu3m8UC%2Bw4%2BE6XXGW%2FcQ94qyfv5%2FVjC44Dx5f4lvhWPf%2FQj1R0jKFM7r2xrw%2Fl31WadPj3lKMIP4BnPngEz76koYY79fiVQmJBp6pCI0he3Tr%2BTKkxDieuzNGcT9OGfmppIoL2Qsuoj0PfuAypsiTw2rkfQejRyuYWv%2F8KQyjal4f8FCzHC81NPod3PU%2BQIZhDBr87qcAr0jRZTthrswK56e8CVDLlZCb1%2F1o%3D,"{""value"": ""27.50"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0955,d12a209b-06a3-4b46-82d3-a374e6bbe7b4,d0d523dc-3f95-4bbc-beb6-75b3d2a15cae,Grafaiai,Paldea Evolved,223,illustration_rare,v1|318640451300|0,Grafaiai 223/193 Illustration Rare Paldea Evolved Pokemon Holo Lightly Played,,Ungraded,4000,[],"[""FIXED_PRICE""]",pokespiritcollections,https://i.ebayimg.com/images/g/CCMAAeSwUKRqZwF9/s-l225.jpg,https://www.ebay.com/itm/318640451300?_skw=Grafaiai+223+Paldea+Evolved+Pokemon+card&hash=item4a30736ee4:g:CCMAAeSwUKRqZwF9,"{""value"": ""9.46"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-21T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0956,d12a209b-06a3-4b46-82d3-a374e6bbe7b4,d0d523dc-3f95-4bbc-beb6-75b3d2a15cae,Grafaiai,Paldea Evolved,223,illustration_rare,v1|136956017773|0,Grafaiai 223/193 Illustration Rare Pokemon Card SV02: Paldea Evolved,,Ungraded,4000,[],"[""FIXED_PRICE""]",crystaltcg,https://i.ebayimg.com/images/g/Xn0AAeSwFHhpaugc/s-l225.jpg,https://www.ebay.com/itm/136956017773?_skw=Grafaiai+223+Paldea+Evolved+Pokemon+card&hash=item1fe336fc6d:g:Xn0AAeSwFHhpaugc,"{""value"": ""12.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-21T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0957,d12a209b-06a3-4b46-82d3-a374e6bbe7b4,d0d523dc-3f95-4bbc-beb6-75b3d2a15cae,Grafaiai,Paldea Evolved,223,illustration_rare,v1|147412419309|0,Pokemon TCG Grafaiai Illustration Rare Card 223/193 Sv02: Paldea Evolved,,Ungraded,4000,[],"[""FIXED_PRICE""]",tmo_6777,https://i.ebayimg.com/images/g/xo0AAeSw6AZqRts2/s-l225.jpg,https://www.ebay.com/itm/147412419309?_skw=Grafaiai+223+Paldea+Evolved+Pokemon+card&hash=item22527702ed:g:xo0AAeSw6AZqRts2,"{""value"": ""8.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0958,d12a209b-06a3-4b46-82d3-a374e6bbe7b4,d0d523dc-3f95-4bbc-beb6-75b3d2a15cae,Grafaiai,Paldea Evolved,223,illustration_rare,v1|147543402719|0,Pokemon TCG Grafaiai 223/193 Sv02 Paldea Evolved Full Art Holo IR EN 90HP,,Ungraded,4000,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",legacy-loot-collectibles,https://i.ebayimg.com/images/g/O7UAAeSwvSNql35m/s-l225.jpg,https://www.ebay.com/itm/147543402719?_skw=Grafaiai+223+Paldea+Evolved+Pokemon+card&hash=item225a45a8df:g:O7UAAeSwvSNql35m,"{""value"": ""9.99"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0959,d12a209b-06a3-4b46-82d3-a374e6bbe7b4,d0d523dc-3f95-4bbc-beb6-75b3d2a15cae,Grafaiai,Paldea Evolved,223,illustration_rare,v1|147564679017|0,Grafaiai Paldea Evolved #223/193 Parallel / Insert Variant 2023 Pokemon DCM 9,,Graded,2750,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",advancedesellers,https://i.ebayimg.com/images/g/~V0AAeSwPtNqoufu/s-l225.jpg,https://www.ebay.com/itm/147564679017?_skw=Grafaiai+223+Paldea+Evolved+Pokemon+card&hash=item225b8a4f69:g:~V0AAeSwPtNqoufu&amdata=enc%3AAQALAAABAACCtXRWQnOEpyOqnQQ8KGYlRIISTcJ8r0DHGVx9Es7npYZvLhSZ%2BsFZApkKH7Dp%2FUOZfwKQdeG8EzrnlUlWlrmDebXjzpa8K%2F8p00l281sgeRwTfY0LMm3eZGK64PE8k%2BK23d8BCzARho8wCaQFa0r%2FGMXiWDLoHQckdxRt3wSSMolX6yuyMC8e9FKBSNL4OG0K9Q4w%2BxhvM55pXP9rrqU5VZT2tSnuKZ55L4dcUomCKm4CztghVRTX78sr1zN7IaDRI2FJlrm0CdgCRjViCtl6N%2FPpsfK5Wwxl8O30IWlVINgusLA5z67a%2BtOVchYuyC6QuuJgdl28gPMVqq3SBj8%3D,"{""value"": ""13.40"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0960,d12a209b-06a3-4b46-82d3-a374e6bbe7b4,d0d523dc-3f95-4bbc-beb6-75b3d2a15cae,Grafaiai,Paldea Evolved,223,illustration_rare,v1|157955090516|0,Grafaiai Paldea Evolved Illustration Rare 223/193 Nm,,Ungraded,4000,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",lethargiccollectables,https://i.ebayimg.com/images/g/8zYAAeSwpp1qGxjo/s-l225.jpg,https://www.ebay.com/itm/157955090516?_skw=Grafaiai+223+Paldea+Evolved+Pokemon+card&hash=item24c6db6854:g:8zYAAeSwpp1qGxjo,"{""value"": ""20.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0961,d4ff3ebb-7e40-4a36-88e6-f07af2977641,1424e3da-f59e-47f2-8310-dfad3baf354b,Zekrom ex,Black Bolt,166,special_illustration_rare,v1|117358037347|0,"Pokemon SV11B Black Bolt Zekrom EX Sir 166/086 English, Near Mint",,Ungraded,4000,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",matthewryan12,https://i.ebayimg.com/images/g/oL0AAeSwBJRqfjOi/s-l225.jpg,https://www.ebay.com/itm/117358037347?_skw=Zekrom+ex+166+Black+Bolt+Pokemon+card&hash=item1b53158963:g:oL0AAeSwBJRqfjOi,"{""value"": ""290.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0962,d4ff3ebb-7e40-4a36-88e6-f07af2977641,1424e3da-f59e-47f2-8310-dfad3baf354b,Zekrom ex,Black Bolt,166,special_illustration_rare,v1|117397568551|0,Zekrom ex - 166/086 Black Bolt Special Illustration Pokemon - MINT,,Ungraded,4000,[],"[""FIXED_PRICE"", ""AUCTION""]",dandatcgman,https://i.ebayimg.com/images/g/zBAAAeSwJfhqnD-B/s-l225.jpg,https://www.ebay.com/itm/117397568551?_skw=Zekrom+ex+166+Black+Bolt+Pokemon+card&hash=item1b5570bc27:g:zBAAAeSwJfhqnD-B,"{""value"": ""360.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-21T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0963,d4ff3ebb-7e40-4a36-88e6-f07af2977641,1424e3da-f59e-47f2-8310-dfad3baf354b,Zekrom ex,Black Bolt,166,special_illustration_rare,v1|128057600487|0,Pokemon TCG Zekrom ex 166/086 Sv: Black Bolt Special Illustration Rare Holo EN,,Ungraded,4000,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",zennxcardhouse134,https://i.ebayimg.com/images/g/9kwAAeSwS9dqmCcN/s-l225.jpg,https://www.ebay.com/itm/128057600487?_skw=Zekrom+ex+166+Black+Bolt+Pokemon+card&hash=item1dd0d3e9e7:g:9kwAAeSwS9dqmCcN,"{""value"": ""269.99"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-19T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0964,d4ff3ebb-7e40-4a36-88e6-f07af2977641,1424e3da-f59e-47f2-8310-dfad3baf354b,Zekrom ex,Black Bolt,166,special_illustration_rare,v1|377468595053|0,Zekrom ex [BLK - 166/086],,Ungraded,4000,[],"[""FIXED_PRICE""]",wolfdentcggaming,https://i.ebayimg.com/images/g/DPMAAeSw7F9qmbt5/s-l225.jpg,https://www.ebay.com/itm/377468595053?_skw=Zekrom+ex+166+Black+Bolt+Pokemon+card&hash=item57e2e1ab6d:g:DPMAAeSw7F9qmbt5,"{""value"": ""311.08"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""5.99"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-14T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-17T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0965,d4ff3ebb-7e40-4a36-88e6-f07af2977641,1424e3da-f59e-47f2-8310-dfad3baf354b,Zekrom ex,Black Bolt,166,special_illustration_rare,v1|398293679497|0,Pokemon Zekrom EX 166 TAG10 #962,,Graded,2750,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",only.merch,https://i.ebayimg.com/images/g/posAAeSw~wRqgj3g/s-l225.jpg,https://www.ebay.com/itm/398293679497?_skw=Zekrom+ex+166+Black+Bolt+Pokemon+card&hash=item5cbc273d89:g:posAAeSw~wRqgj3g,"{""value"": ""850.69"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED"", ""shippingCost"": {""value"": ""12.95"", ""currency"": ""USD""}}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
D2-0966,d4ff3ebb-7e40-4a36-88e6-f07af2977641,1424e3da-f59e-47f2-8310-dfad3baf354b,Zekrom ex,Black Bolt,166,special_illustration_rare,v1|406058070224|0,Pokemon Black Bolt Zekrom SIR 166/086 English Raw NM Condition,,Ungraded,4000,[],"[""FIXED_PRICE""]",franciscok22,https://i.ebayimg.com/images/g/zb8AAeSwp5toesjo/s-l225.jpg,https://www.ebay.com/itm/406058070224?_skw=Zekrom+ex+166+Black+Bolt+Pokemon+card&hash=item5e8af270d0:g:zb8AAeSwp5toesjo,"{""value"": ""349.99"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-16T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-22T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW
